district_id,province,city,city_geocode,district,district_geocode,lon,lat
231005,黑龙江省,牡丹江市,231000,西安区,231005,129.61311,44.581032
231025,黑龙江省,牡丹江市,231000,林口,231025,130.268402,45.286645
231081,黑龙江省,牡丹江市,231000,绥芬河,231081,131.164856,44.396864
231083,黑龙江省,牡丹江市,231000,海林,231083,129.387902,44.574149
231084,黑龙江省,牡丹江市,231000,宁安,231084,129.470019,44.346836
231085,黑龙江省,牡丹江市,231000,穆棱,231085,130.527085,44.91967
231086,黑龙江省,牡丹江市,231000,东宁,231086,131.125296,44.063578
231100,黑龙江省,黑河市,231100,黑河,231100,127.499023,50.249585
231102,黑龙江省,黑河市,231100,爱辉,231102,127.497639,50.249027
231123,黑龙江省,黑河市,231100,逊克,231123,128.476152,49.582974
231124,黑龙江省,黑河市,231100,孙吴,231124,127.327315,49.423941
231181,黑龙江省,黑河市,231100,北安,231181,126.508737,48.245437
231182,黑龙江省,黑河市,231100,五大连池,231182,126.197694,48.512688
231183,黑龙江省,黑河市,231100,嫩江,231183,125.229904,49.177461
231200,黑龙江省,绥化市,231200,绥化,231200,126.99293,46.637393
231202,黑龙江省,绥化市,231200,北林,231202,126.990665,46.634912
231221,黑龙江省,绥化市,231200,望奎,231221,126.484191,46.83352
231222,黑龙江省,绥化市,231200,兰西,231222,126.289315,46.259037
231223,黑龙江省,绥化市,231200,青冈,231223,126.112268,46.686596
231224,黑龙江省,绥化市,231200,庆安,231224,127.510024,46.879203
231225,黑龙江省,绥化市,231200,明水,231225,125.907544,47.183527
231226,黑龙江省,绥化市,231200,绥棱,231226,127.111121,47.247195
231281,黑龙江省,绥化市,231200,安达,231281,125.329926,46.410614
231282,黑龙江省,绥化市,231200,肇东,231282,125.991402,46.069471
231283,黑龙江省,绥化市,231200,海伦,231283,126.969383,47.460428
232700,黑龙江省,大兴安岭地区,232700,大兴安岭,232700,124.1194,50.4064
232701,黑龙江省,大兴安岭地区,232700,漠河,232701,122.5472,52.9794
232718,黑龙江省,大兴安岭地区,232700,加格达奇,232718,124.1262,50.3789
232721,黑龙江省,大兴安岭地区,232700,呼玛,232721,126.662105,51.726998
232722,黑龙江省,大兴安岭地区,232700,塔河,232722,124.710516,52.335229
232763,黑龙江省,大兴安岭地区,232700,新林区,232763,124.4017,51.5793
232764,黑龙江省,大兴安岭地区,232700,呼中区,232764,123.5883,52.044
310100,上海市,上海市,310100,上海,310100,121.4975,31.2431
310101,上海市,上海市,310100,黄浦,310101,121.490317,31.222771
310104,上海市,上海市,310100,徐汇,310104,121.43752,31.179973
310105,上海市,上海市,310100,长宁区,310105,121.4222,31.218123
310106,上海市,上海市,310100,静安,310106,121.448224,31.229003
310107,上海市,上海市,310100,普陀区,310107,121.392499,31.241701
310109,上海市,上海市,310100,虹口,310109,121.491832,31.26097
310110,上海市,上海市,310100,杨浦,310110,121.522797,31.270755
310112,上海市,上海市,310100,闵行,310112,121.375972,31.111658
310113,上海市,上海市,310100,宝山,310113,121.489934,31.398896
310114,上海市,上海市,310100,嘉定,310114,121.250333,31.383524
310115,上海市,上海市,310100,浦东新区,310115,121.567706,31.245944
310116,上海市,上海市,310100,金山,310116,121.330736,30.724697
310117,上海市,上海市,310100,松江,310117,121.223543,31.03047
310118,上海市,上海市,310100,青浦,310118,121.113021,31.151209
310120,上海市,上海市,310100,奉贤,310120,121.458472,30.912345
310151,上海市,上海市,310100,崇明,310151,121.397516,31.626946
320100,江苏省,南京市,320100,南京,320100,118.7906,32.0478
320102,江苏省,南京市,320100,玄武,320102,118.792199,32.050678
320104,江苏省,南京市,320100,秦淮,320104,118.786088,32.033818
320105,江苏省,南京市,320100,建邺,320105,118.732688,32.004538
320106,江苏省,南京市,320100,鼓楼,320106,118.769739,32.066966
320111,江苏省,南京市,320100,浦口,320111,118.625307,32.05839
320113,江苏省,南京市,320100,栖霞区,320113,118.808702,32.102147
320114,江苏省,南京市,320100,雨花台,320114,118.77207,31.995946
320115,江苏省,南京市,320100,江宁,320115,118.850621,31.953418
320116,江苏省,南京市,320100,六合,320116,118.85065,32.340655
320117,江苏省,南京市,320100,溧水,320117,119.028732,31.653061
320118,江苏省,南京市,320100,高淳,320118,118.87589,31.327132
320200,江苏省,无锡市,320200,无锡,320200,120.301663,31.574729
320205,江苏省,无锡市,320200,锡山,320205,120.357298,31.585559
320206,江苏省,无锡市,320200,惠山,320206,120.303543,31.681019
320211,江苏省,无锡市,320200,滨湖,320211,120.266053,31.550228
320213,江苏省,无锡市,320200,梁溪,320213,120.296595,31.575706
320214,江苏省,无锡市,320200,新吴,320214,120.352782,31.550966
320281,江苏省,无锡市,320200,江阴,320281,120.275891,31.910984
320282,江苏省,无锡市,320200,宜兴,320282,119.820538,31.364384
320300,江苏省,徐州市,320300,徐州,320300,117.184811,34.261792
320302,江苏省,徐州市,320300,鼓楼区,320302,117.192941,34.269397
320303,江苏省,徐州市,320300,云龙区,320303,117.194589,34.254805
320305,江苏省,徐州市,320300,贾汪,320305,117.450212,34.441642
320311,江苏省,徐州市,320300,泉山,320311,117.182225,34.262249
320312,江苏省,徐州市,320300,铜山,320312,117.183894,34.19288
320321,江苏省,徐州市,320300,丰县,320321,116.592888,34.696946
320322,江苏省,徐州市,320300,沛县,320322,116.937182,34.729044
320324,江苏省,徐州市,320300,睢宁,320324,117.95066,33.899222
320381,江苏省,徐州市,320300,新沂,320381,118.345828,34.368779
320382,江苏省,徐州市,320300,邳州,320382,117.963923,34.314708
320400,江苏省,常州市,320400,常州,320400,119.946973,31.772752
320402,江苏省,常州市,320400,天宁,320402,119.963783,31.779632
320404,江苏省,常州市,320400,钟楼,320404,119.948388,31.78096
320411,江苏省,常州市,320400,新北区,320411,119.974654,31.824664
320412,江苏省,常州市,320400,武进,320412,119.958773,31.718566
320413,江苏省,常州市,320400,金坛,320413,119.573395,31.744399
320481,江苏省,常州市,320400,溧阳,320481,119.487816,31.427081
320500,江苏省,苏州市,320500,苏州,320500,120.619585,31.299379
320505,江苏省,苏州市,320500,虎丘,320505,120.566833,31.294845
320506,江苏省,苏州市,320500,吴中,320506,120.624621,31.270839
320507,江苏省,苏州市,320500,相城,320507,120.618956,31.396684
320508,江苏省,苏州市,320500,姑苏,320508,120.622249,31.311414
320509,江苏省,苏州市,320500,吴江,320509,120.641601,31.160404
320571,江苏省,苏州市,320500,苏州工业园区,320571,120.72989,31.33044
320581,江苏省,苏州市,320500,常熟,320581,120.74852,31.658156
320582,江苏省,苏州市,320500,张家港,320582,120.543441,31.865553
320583,江苏省,苏州市,320500,昆山,320583,120.958137,31.381925
320585,江苏省,苏州市,320500,太仓,320585,121.112275,31.452568
320600,江苏省,南通市,320600,南通,320600,120.864608,32.016212
320612,江苏省,南通市,320600,通州区,320612,121.073171,32.084287
320613,江苏省,南通市,320600,崇川,320613,120.86635,32.015278
320614,江苏省,南通市,320600,海门,320614,121.176609,31.893528
320623,江苏省,南通市,320600,如东,320623,121.186088,32.311832
320681,江苏省,南通市,320600,启东,320681,121.659724,31.810158
320682,江苏省,南通市,320600,如皋,320682,120.566324,32.391591
320685,江苏省,南通市,320600,海安,320685,120.465995,32.540289
320700,江苏省,连云港市,320700,连云港,320700,119.178821,34.600018
320703,江苏省,连云港市,320700,连云,320703,119.347378,34.763261
320706,江苏省,连云港市,320700,海州,320706,119.179793,34.601584
320707,江苏省,连云港市,320700,赣榆,320707,119.128774,34.839154
320722,江苏省,连云港市,320700,东海,320722,118.766489,34.522859
320723,江苏省,连云港市,320700,灌云,320723,119.255741,34.298436
320724,江苏省,连云港市,320700,灌南,320724,119.352331,34.092553
320800,江苏省,淮安市,320800,淮安,320800,119.021265,33.597506
320803,江苏省,淮安市,320800,淮安区,320803,119.14634,33.507499
320804,江苏省,淮安市,320800,淮阴,320804,119.020817,33.622452
320812,江苏省,淮安市,320800,清江浦,320812,119.0297127,33.55272593
320813,江苏省,淮安市,320800,洪泽,320813,118.867875,33.294975
320826,江苏省,淮安市,320800,涟水,320826,119.266078,33.771308
320830,江苏省,淮安市,320800,盱眙,320830,118.493823,33.00439
320831,江苏省,淮安市,320800,金湖,320831,119.016936,33.018162
320900,江苏省,盐城市,320900,盐城,320900,120.1742,33.3542
320902,江苏省,盐城市,320900,亭湖,320902,120.136078,33.383912
320903,江苏省,盐城市,320900,盐都,320903,120.139753,33.341288
320904,江苏省,盐城市,320900,大丰,320904,120.470324,33.199531
320921,江苏省,盐城市,320900,响水,320921,119.579573,34.19996
320922,江苏省,盐城市,320900,滨海,320922,119.828434,33.989888
320923,江苏省,盐城市,320900,阜宁,320923,119.805338,33.78573
320924,江苏省,盐城市,320900,射阳,320924,120.257444,33.773779
320925,江苏省,盐城市,320900,建湖,320925,119.793105,33.472621
320981,江苏省,盐城市,320900,东台,320981,120.314101,32.853174
321000,江苏省,扬州市,321000,扬州,321000,119.421003,32.393159
321002,江苏省,扬州市,321000,广陵,321002,119.442267,32.392154
321003,江苏省,扬州市,321000,邗江,321003,119.397777,32.377899
321012,江苏省,扬州市,321000,江都,321012,119.567481,32.426564
321023,江苏省,扬州市,321000,宝应,321023,119.321284,33.23694
321081,江苏省,扬州市,321000,仪征,321081,119.182443,32.271965
321084,江苏省,扬州市,321000,高邮,321084,119.443842,32.785164
321100,江苏省,镇江市,321100,镇江,321100,119.452753,32.204402
321102,江苏省,镇江市,321100,京口,321102,119.454571,32.206191
321111,江苏省,镇江市,321100,润州,321111,119.414877,32.213501
321112,江苏省,镇江市,321100,丹徒,321112,119.433883,32.128972
321181,江苏省,镇江市,321100,丹阳,321181,119.581911,31.991459
321182,江苏省,镇江市,321100,扬中,321182,119.828054,32.237266
321183,江苏省,镇江市,321100,句容,321183,119.167135,31.947355
321200,江苏省,泰州市,321200,泰州,321200,119.915176,32.484882
321202,江苏省,泰州市,321200,海陵,321202,119.920187,32.488406
321203,江苏省,泰州市,321200,高港,321203,119.88166,32.315701
321204,江苏省,泰州市,321200,姜堰,321204,120.148208,32.508483
321281,江苏省,泰州市,321200,兴化,321281,119.840162,32.938065
321282,江苏省,泰州市,321200,靖江,321282,120.26825,32.018168
321283,江苏省,泰州市,321200,泰兴,321283,120.020228,32.168784
321300,江苏省,宿迁市,321300,宿迁,321300,118.275162,33.963008
321302,江苏省,宿迁市,321300,宿城,321302,118.278984,33.937726
321311,江苏省,宿迁市,321300,宿豫,321311,118.330012,33.941071
321322,江苏省,宿迁市,321300,沭阳,321322,118.775889,34.129097
321323,江苏省,宿迁市,321300,泗阳,321323,118.681284,33.711433
321324,江苏省,宿迁市,321300,泗洪,321324,118.211824,33.456538
330100,浙江省,杭州市,330100,杭州,330100,120.2164,30.2519
330102,浙江省,杭州市,330100,上城区,330102,120.171465,30.250236
330105,浙江省,杭州市,330100,拱墅,330105,120.150053,30.314697
330106,浙江省,杭州市,330100,西湖,330106,120.147376,30.272934
330108,浙江省,杭州市,330100,滨江,330108,120.21062,30.206615
330109,浙江省,杭州市,330100,萧山,330109,120.27069,30.162932
330110,浙江省,杭州市,330100,余杭,330110,119.98525,30.279904
330111,浙江省,杭州市,330100,富阳,330111,119.949869,30.049871
330112,浙江省,杭州市,330100,临安,330112,119.715101,30.231153
330113,浙江省,杭州市,330100,临平,330113,120.305763,30.425204
330114,浙江省,杭州市,330100,钱塘,330114,120.500479,30.329317
330122,浙江省,杭州市,330100,桐庐,330122,119.685045,29.797437
330127,浙江省,杭州市,330100,淳安,330127,119.044276,29.604177
330182,浙江省,杭州市,330100,建德,330182,119.279089,29.472284
330200,浙江省,宁波市,330200,宁波,330200,121.549792,29.868388
330203,浙江省,宁波市,330200,海曙,330203,121.539698,29.874452
330205,浙江省,宁波市,330200,江北区,330205,121.559282,29.888361
330206,浙江省,宁波市,330200,北仑,330206,121.831303,29.90944
330211,浙江省,宁波市,330200,镇海,330211,121.713162,29.952107
330212,浙江省,宁波市,330200,鄞州,330212,121.558436,29.831662
330213,浙江省,宁波市,330200,奉化,330213,121.41089,29.662348
330225,浙江省,宁波市,330200,象山,330225,121.877091,29.470206
330226,浙江省,宁波市,330200,宁海,330226,121.432606,29.299836
330281,浙江省,宁波市,330200,余姚,330281,121.156294,30.045404
330282,浙江省,宁波市,330200,慈溪,330282,121.248052,30.177142
330300,浙江省,温州市,330300,温州,330300,120.672111,28.000575
330302,浙江省,温州市,330300,鹿城,330302,120.674231,28.003352
330303,浙江省,温州市,330300,龙湾,330303,120.763469,27.970254
330304,浙江省,温州市,330300,瓯海,330304,120.637145,28.006444
330305,浙江省,温州市,330300,洞头,330305,121.156181,27.836057
330324,浙江省,温州市,330300,永嘉,330324,120.690968,28.153886
330326,浙江省,温州市,330300,平阳,330326,120.564387,27.6693
330327,浙江省,温州市,330300,苍南,330327,120.406256,27.507743
330328,浙江省,温州市,330300,文成,330328,120.09245,27.789133
330329,浙江省,温州市,330300,泰顺,330329,119.71624,27.557309
330381,浙江省,温州市,330300,瑞安,330381,120.646171,27.779321
330382,浙江省,温州市,330300,乐清,330382,120.967147,28.116083
330383,浙江省,温州市,330300,龙港市,330383,120.5592,27.5826
330400,浙江省,嘉兴市,330400,嘉兴,330400,120.750865,30.762653
330402,浙江省,嘉兴市,330400,南湖,330402,120.749953,30.764652
330411,浙江省,嘉兴市,330400,秀洲,330411,120.720431,30.763323
330421,浙江省,嘉兴市,330400,嘉善,330421,120.921871,30.841352
330424,浙江省,嘉兴市,330400,海盐,330424,120.942017,30.522223
330481,浙江省,嘉兴市,330400,海宁,330481,120.688821,30.525544
330482,浙江省,嘉兴市,330400,平湖,330482,121.014666,30.698921
330483,浙江省,嘉兴市,330400,桐乡,330483,120.551085,30.629065
330500,浙江省,湖州市,330500,湖州,330500,120.102398,30.867198
330502,浙江省,湖州市,330500,吴兴,330502,120.101416,30.867252
330503,浙江省,湖州市,330500,南浔,330503,120.417195,30.872742
330521,浙江省,湖州市,330500,德清,330521,119.967662,30.534927
330522,浙江省,湖州市,330500,长兴,330522,119.910122,31.00475
330523,浙江省,湖州市,330500,安吉,330523,119.687891,30.631974
330600,浙江省,绍兴市,330600,绍兴,330600,120.5991,30.0285
330602,浙江省,绍兴市,330600,越城,330602,120.585315,29.996993
330603,浙江省,绍兴市,330600,柯桥,330603,120.476075,30.078038
330604,浙江省,绍兴市,330600,上虞,330604,120.874185,30.016769
330624,浙江省,绍兴市,330600,新昌,330624,120.905665,29.501205
330681,浙江省,绍兴市,330600,诸暨,330681,120.244326,29.713662
330683,浙江省,绍兴市,330600,嵊州,330683,120.82888,29.586606
330700,浙江省,金华市,330700,金华,330700,119.649506,29.089524
330702,浙江省,金华市,330700,婺城,330702,119.652579,29.082607
330703,浙江省,金华市,330700,金东,330703,119.681264,29.095835
330723,浙江省,金华市,330700,武义,330723,119.819159,28.896563
330726,浙江省,金华市,330700,浦江,330726,119.893363,29.451254
330727,浙江省,金华市,330700,磐安,330727,120.44513,29.052627
330781,浙江省,金华市,330700,兰溪,330781,119.460521,29.210065
330782,浙江省,金华市,330700,义乌,330782,120.074911,29.306863
330783,浙江省,金华市,330700,东阳,330783,120.23334,29.262546
330784,浙江省,金华市,330700,永康,330784,120.036328,28.895293
330800,浙江省,衢州市,330800,衢州,330800,118.87263,28.941708
330802,浙江省,衢州市,330800,柯城,330802,118.873041,28.944539
330803,浙江省,衢州市,330800,衢江,330803,118.957683,28.973195
330822,浙江省,衢州市,330800,常山,330822,118.521654,28.900039
330824,浙江省,衢州市,330800,开化,330824,118.414435,29.136503
330825,浙江省,衢州市,330800,龙游,330825,119.172525,29.031364
330881,浙江省,衢州市,330800,江山,330881,118.627879,28.734674
330900,浙江省,舟山市,330900,舟山,330900,122.106863,30.016028
330902,浙江省,舟山市,330900,定海,330902,122.108496,30.016423
330903,浙江省,舟山市,330900,普陀,330903,122.301953,29.945614
330921,浙江省,舟山市,330900,岱山,330921,122.201132,30.242865
330922,浙江省,舟山市,330900,嵊泗,330922,122.457809,30.727166
331000,浙江省,台州市,331000,台州,331000,121.428599,28.661378
331002,浙江省,台州市,331000,椒江,331002,121.431049,28.67615
331003,浙江省,台州市,331000,黄岩,331003,121.269,28.6553
331004,浙江省,台州市,331000,路桥,331004,121.3443,28.5843
331022,浙江省,台州市,331000,三门,331022,121.376429,29.118955
331023,浙江省,台州市,331000,天台,331023,121.031227,29.141126
331024,浙江省,台州市,331000,仙居,331024,120.735074,28.849213
331081,浙江省,台州市,331000,温岭,331081,121.373611,28.368781
331082,浙江省,台州市,331000,临海,331082,121.131229,28.845441
331083,浙江省,台州市,331000,玉环,331083,121.232337,28.12842
331100,浙江省,丽水市,331100,丽水,331100,119.921786,28.451993
331102,浙江省,丽水市,331100,莲都,331102,119.922293,28.451103
331121,浙江省,丽水市,331100,青田,331121,120.291939,28.135247
331122,浙江省,丽水市,331100,缙云,331122,120.078965,28.654208
331123,浙江省,丽水市,331100,遂昌,331123,119.27589,28.5924
331124,浙江省,丽水市,331100,松阳,331124,119.485292,28.449937
331125,浙江省,丽水市,331100,云和,331125,119.569458,28.111077
331126,浙江省,丽水市,331100,庆元,331126,119.067233,27.618231
331127,浙江省,丽水市,331100,景宁,331127,119.634669,27.977247
331181,浙江省,丽水市,331100,龙泉,331181,119.132319,28.069177
340100,安徽省,合肥市,340100,合肥,340100,117.2337,31.8272
340102,安徽省,合肥市,340100,瑶海,340102,117.315358,31.86961
340103,安徽省,合肥市,340100,庐阳,340103,117.283776,31.869011
340104,安徽省,合肥市,340100,蜀山,340104,117.262072,31.855868
340111,安徽省,合肥市,340100,包河,340111,117.285751,31.82956
340121,安徽省,合肥市,340100,长丰,340121,117.164699,32.478548
340122,安徽省,合肥市,340100,肥东,340122,117.463222,31.883992
340123,安徽省,合肥市,340100,肥西,340123,117.166118,31.719646
340124,安徽省,合肥市,340100,庐江,340124,117.289844,31.251488
340181,安徽省,合肥市,340100,巢湖,340181,117.874155,31.600518
340200,安徽省,芜湖市,340200,芜湖,340200,118.376451,31.326319
340202,安徽省,芜湖市,340200,镜湖,340202,118.376343,31.32559
340207,安徽省,芜湖市,340200,鸠江,340207,118.400174,31.362716
340209,安徽省,芜湖市,340200,弋江,340209,118.377476,31.313394
340210,安徽省,芜湖市,340200,湾沚,340210,118.572301,31.145262
340212,安徽省,芜湖市,340200,繁昌,340212,118.201349,31.080896
340223,安徽省,芜湖市,340200,南陵,340223,118.337104,30.919638
340281,安徽省,芜湖市,340200,无为,340281,117.911432,31.303075
340300,安徽省,蚌埠市,340300,蚌埠,340300,117.363228,32.939667
340302,安徽省,蚌埠市,340300,龙子湖,340302,117.382312,32.950452
340303,安徽省,蚌埠市,340300,蚌山,340303,117.355789,32.938066
340304,安徽省,蚌埠市,340300,禹会,340304,117.35259,32.931933
340311,安徽省,蚌埠市,340300,淮上,340311,117.34709,32.963147
340321,安徽省,蚌埠市,340300,怀远,340321,117.200171,32.956934
340322,安徽省,蚌埠市,340300,五河,340322,117.888809,33.146202
340323,安徽省,蚌埠市,340300,固镇,340323,117.315962,33.318679
340400,安徽省,淮南市,340400,淮南,340400,117.018329,32.647574
340402,安徽省,淮南市,340400,大通区,340402,117.052927,32.632066
340403,安徽省,淮南市,340400,田家庵,340403,117.018318,32.644342
340404,安徽省,淮南市,340400,谢家集,340404,116.865354,32.598289
340405,安徽省,淮南市,340400,八公山,340405,116.841111,32.628229
340406,安徽省,淮南市,340400,潘集,340406,116.816879,32.782117
340421,安徽省,淮南市,340400,凤台,340421,116.722769,32.705382
340422,安徽省,淮南市,340400,寿县,340422,116.785349,32.577304
340500,安徽省,马鞍山市,340500,马鞍山,340500,118.507906,31.689362
340503,安徽省,马鞍山市,340500,花山,340503,118.511308,31.69902
340504,安徽省,马鞍山市,340500,雨山,340504,118.493104,31.685912
340506,安徽省,马鞍山市,340500,博望,340506,118.843742,31.562321
340521,安徽省,马鞍山市,340500,当涂,340521,118.489873,31.556167
340522,安徽省,马鞍山市,340500,含山,340522,118.105545,31.727758
340523,安徽省,马鞍山市,340500,和县,340523,118.362998,31.716634
340600,安徽省,淮北市,340600,淮北,340600,116.794664,33.971707
340602,安徽省,淮北市,340600,杜集,340602,116.833925,33.991218
340603,安徽省,淮北市,340600,相山,340603,116.790775,33.970916
340604,安徽省,淮北市,340600,烈山,340604,116.809465,33.889529
340621,安徽省,淮北市,340600,濉溪,340621,116.767435,33.916407
340700,安徽省,铜陵市,340700,铜陵,340700,117.816576,30.929935
340705,安徽省,铜陵市,340700,铜官,340705,117.818427,30.93182
340706,安徽省,铜陵市,340700,义安,340706,117.792288,30.952338
340711,安徽省,铜陵市,340700,郊区,340711,117.80707,30.908927
340722,安徽省,铜陵市,340700,枞阳,340722,117.222027,30.700615
340800,安徽省,安庆市,340800,安庆,340800,117.043551,30.50883
340802,安徽省,安庆市,340800,迎江,340802,117.044965,30.506375
340803,安徽省,安庆市,340800,大观,340803,117.034512,30.505632
340811,安徽省,安庆市,340800,宜秀,340811,117.070003,30.541323
340822,安徽省,安庆市,340800,怀宁,340822,116.828664,30.734994
340825,安徽省,安庆市,340800,太湖,340825,116.305225,30.451869
340826,安徽省,安庆市,340800,宿松,340826,116.120204,30.158327
340827,安徽省,安庆市,340800,望江,340827,116.690927,30.12491
340828,安徽省,安庆市,340800,岳西,340828,116.360482,30.848502
340881,安徽省,安庆市,340800,桐城,340881,116.959656,31.050576
340882,安徽省,安庆市,340800,潜山,340882,116.573666,30.638222
341000,安徽省,黄山市,341000,黄山,341000,118.317325,29.709239
341002,安徽省,黄山市,341000,屯溪,341002,118.317354,29.709186
341003,安徽省,黄山市,341000,黄山区,341003,118.136639,30.294517
341004,安徽省,黄山市,341000,徽州,341004,118.339743,29.825201
341021,安徽省,黄山市,341000,歙县,341021,118.428025,29.867748
341022,安徽省,黄山市,341000,休宁,341022,118.188531,29.788878
341023,安徽省,黄山市,341000,黟县,341023,117.942911,29.923812
341024,安徽省,黄山市,341000,祁门,341024,117.717237,29.853472
341100,安徽省,滁州市,341100,滁州,341100,118.316264,32.303627
341102,安徽省,滁州市,341100,琅琊,341102,118.316475,32.303797
341103,安徽省,滁州市,341100,南谯,341103,118.296955,32.329841
341122,安徽省,滁州市,341100,来安,341122,118.433293,32.450231
341124,安徽省,滁州市,341100,全椒,341124,118.268576,32.09385
341125,安徽省,滁州市,341100,定远,341125,117.683713,32.527105
341126,安徽省,滁州市,341100,凤阳,341126,117.562461,32.867146
341181,安徽省,滁州市,341100,天长,341181,119.011212,32.6815
341182,安徽省,滁州市,341100,明光,341182,117.998048,32.781206
341200,安徽省,阜阳市,341200,阜阳,341200,115.819729,32.896969
341202,安徽省,阜阳市,341200,颍州,341202,115.813914,32.891238
341203,安徽省,阜阳市,341200,颍东,341203,115.858747,32.908861
341204,安徽省,阜阳市,341200,颍泉,341204,115.804525,32.924797
341221,安徽省,阜阳市,341200,临泉,341221,115.261688,33.062698
341222,安徽省,阜阳市,341200,太和,341222,115.627243,33.16229
341225,安徽省,阜阳市,341200,阜南,341225,115.590534,32.638102
341226,安徽省,阜阳市,341200,颍上,341226,116.259122,32.637065
341282,安徽省,阜阳市,341200,界首,341282,115.362117,33.26153
341300,安徽省,宿州市,341300,宿州,341300,116.984084,33.633891
341302,安徽省,宿州市,341300,埇桥,341302,116.983309,33.633853
341321,安徽省,宿州市,341300,砀山,341321,116.351113,34.426247
341322,安徽省,宿州市,341300,萧县,341322,116.945399,34.183266
341323,安徽省,宿州市,341300,灵璧,341323,117.551493,33.540629
341324,安徽省,宿州市,341300,泗县,341324,117.885443,33.47758
341500,安徽省,六安市,341500,六安,341500,116.507676,31.752889
341502,安徽省,六安市,341500,金安,341502,116.503288,31.754491
341503,安徽省,六安市,341500,裕安,341503,116.494543,31.750692
341504,安徽省,六安市,341500,叶集,341504,115.913594,31.84768
341522,安徽省,六安市,341500,霍邱,341522,116.278875,32.341305
341523,安徽省,六安市,341500,舒城,341523,116.944088,31.462848
341524,安徽省,六安市,341500,金寨,341524,115.878514,31.681624
341525,安徽省,六安市,341500,霍山,341525,116.333078,31.402456
341600,安徽省,亳州市,341600,亳州,341600,115.782939,33.869338
341602,安徽省,亳州市,341600,谯城,341602,115.781214,33.869284
341621,安徽省,亳州市,341600,涡阳,341621,116.211551,33.502831
341622,安徽省,亳州市,341600,蒙城,341622,116.560337,33.260814
341623,安徽省,亳州市,341600,利辛,341623,116.207782,33.143503
341700,安徽省,池州市,341700,池州,341700,117.489157,30.656037
341702,安徽省,池州市,341700,贵池,341702,117.488342,30.657378
341721,安徽省,池州市,341700,东至,341721,117.021476,30.096568
341722,安徽省,池州市,341700,石台,341722,117.482907,30.210324
341723,安徽省,池州市,341700,青阳,341723,117.857395,30.63818
341800,安徽省,宣城市,341800,宣城,341800,118.757995,30.945667
341802,安徽省,宣城市,341800,宣州,341802,118.758412,30.946003
341821,安徽省,宣城市,341800,郎溪,341821,119.185024,31.127834
341823,安徽省,宣城市,341800,泾县,341823,118.412397,30.685975
341824,安徽省,宣城市,341800,绩溪,341824,118.594705,30.065267
341825,安徽省,宣城市,341800,旌德,341825,118.543081,30.288057
341881,安徽省,宣城市,341800,宁国,341881,118.983407,30.626529
341882,安徽省,宣城市,341800,广德,341882,119.417521,30.893116
350100,福建省,福州市,350100,福州,350100,119.3208,26.0893
350102,福建省,福州市,350100,鼓楼区,350102,119.29929,26.082284
350103,福建省,福州市,350100,台江区,350103,119.310156,26.058616
350104,福建省,福州市,350100,仓山,350104,119.2794,26.0536
350105,福建省,福州市,350100,马尾,350105,119.458725,25.991975
350111,福建省,福州市,350100,晋安,350111,119.328597,26.078837
350112,福建省,福州市,350100,长乐,350112,119.510849,25.960583
350121,福建省,福州市,350100,闽侯,350121,119.1379,26.1565
350122,福建省,福州市,350100,连江,350122,119.538365,26.202109
350123,福建省,福州市,350100,罗源,350123,119.552645,26.487234
350124,福建省,福州市,350100,闽清,350124,118.868416,26.223793
350125,福建省,福州市,350100,永泰,350125,118.939089,25.864825
350128,福建省,福州市,350100,平潭,350128,119.791197,25.503672
350181,福建省,福州市,350100,福清,350181,119.376992,25.720402
350200,福建省,厦门市,350200,厦门,350200,118.11022,24.490474
350203,福建省,厦门市,350200,思明,350203,118.087828,24.462059
350205,福建省,厦门市,350200,海沧,350205,118.036364,24.492512
350206,福建省,厦门市,350200,湖里,350206,118.10943,24.512764
350211,福建省,厦门市,350200,集美,350211,118.100869,24.572874
350212,福建省,厦门市,350200,同安,350212,118.150455,24.729333
350213,福建省,厦门市,350200,翔安,350213,118.242811,24.637479
350300,福建省,莆田市,350300,莆田,350300,119.007558,25.431011
350302,福建省,莆田市,350300,城厢,350302,119.001028,25.433737
350303,福建省,莆田市,350300,涵江,350303,119.119102,25.459273
350304,福建省,莆田市,350300,荔城,350304,119.020047,25.430047
350305,福建省,莆田市,350300,秀屿,350305,119.092607,25.316141
350322,福建省,莆田市,350300,仙游,350322,118.694331,25.356529
350400,福建省,三明市,350400,三明,350400,117.635001,26.265444
350404,福建省,三明市,350400,三元,350404,117.607418,26.234191
350405,福建省,三明市,350400,沙县,350405,117.789095,26.397361
350421,福建省,三明市,350400,明溪,350421,117.201845,26.357375
350423,福建省,三明市,350400,清流,350423,116.815821,26.17761
350424,福建省,三明市,350400,宁化,350424,116.659725,26.259932
350425,福建省,三明市,350400,大田,350425,117.849355,25.690803
350426,福建省,三明市,350400,尤溪,350426,118.188577,26.169261
350428,福建省,三明市,350400,将乐,350428,117.473558,26.728667
350429,福建省,三明市,350400,泰宁,350429,117.177522,26.897995
350430,福建省,三明市,350400,建宁,350430,116.845832,26.831398
350481,福建省,三明市,350400,永安,350481,117.364447,25.974075
350500,福建省,泉州市,350500,泉州,350500,118.589421,24.908853
350502,福建省,泉州市,350500,鲤城,350502,118.588929,24.907645
350503,福建省,泉州市,350500,丰泽,350503,118.605147,24.896041
